Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON
3dbdb6c4-e8b1-c31d-08e7-f832f3af510d,1923-11-13,2004-07-19,999-87-2470,S99950847,X55238161X,Mrs.,Nancie476,Streich926,,Marvin195,M,white,nonhispanic,F,Boston  Massachusetts  US,169 Bechtelar Frontage road Suite 34,Pocasset,Massachusetts,Barnstable County,25001.0,2559,41.687295027004254,-70.65678229927677
8f2a72ac-7d7b-91bf-78cb-f62dda07aec5,1935-04-02,,999-70-6202,S99969779,X19720713X,Mr.,Jon665,Nienow652,,,W,white,nonhispanic,M,Nantucket  Massachusetts  US,979 Reinger Annex,Worcester,Massachusetts,Worcester County,25027.0,1583,42.3392848313385,-71.76327889188008
5303aa05-83c7-bcc3-4c18-0d02a1eb120e,1924-07-22,2021-01-15,999-76-3255,S99997488,X80621341X,Mr.,Jim478,Dach178,,,M,black,nonhispanic,M,Tewksbury  Massachusetts  US,659 Treutel Light Suite 44,Springfield,Massachusetts,Hampden County,25013.0,1104,42.10280508718288,-72.56951333190176
c7396c80-2393-bf4b-e23b-d729da1c887c,1949-05-19,,999-75-9016,S99935710,X11820556X,Mrs.,Danna372,Erdman779,,Abbott774,M,white,nonhispanic,F,Hopkinton  Massachusetts  US,549 Kutch Union Apt 50,Weymouth,Massachusetts,Norfolk County,25021.0,2188,42.15284266417769,-70.91754227055631
af1c468e-379b-b68e-fc11-ff0477a88b78,1953-11-13,2019-01-31,999-77-2337,S99987414,X52962519X,Mr.,Pedro316,Botsford977,,,M,hawaiian,nonhispanic,M,Sharon  Massachusetts  US,579 Miller Port,Holliston,Massachusetts,Middlesex County,,0,42.16682847440535,-71.44599827384936
3c952608-d2ee-4cb8-918d-45ccc4673e5b,1922-05-30,2012-01-17,999-26-1382,S99958709,X28650243X,Mr.,Giovanni385,Welch179,,,M,white,nonhispanic,M,Boston  Massachusetts  US,1005 Glover Harbor,Westwood,Massachusetts,Norfolk County,,0,42.19422628570332,-71.16847896390907
7265e198-8a86-6121-57cd-a3da2625a673,1945-12-30,,999-68-8384,S99950233,X8428112X,Mr.,Harlan808,Beier427,,,M,white,nonhispanic,M,Quincy  Massachusetts  US,428 Kunze Highlands Apt 6,Lynn,Massachusetts,Essex County,25009.0,1905,42.497764316176855,-70.95047458188927
6f736649-8930-b14b-5b7a-e534b7057073,1954-11-19,2006-07-28,999-94-2154,S99970063,X50351470X,Mrs.,Elsa29,Valadez233,,Báez684,M,black,hispanic,F,Buenos Aires  Ciudad de Buenos Aires  AR,641 Lockman Well Unit 52,Boston,Massachusetts,Suffolk County,25025.0,2127,42.29277648759035,-71.09188286523981
f6e1b326-460c-4d1b-553d-9ef6ac2327c0,1916-07-13,,999-82-9010,S99934860,X60076961X,Ms.,Sheilah526,Hand679,,,S,white,nonhispanic,F,West Springfield  Massachusetts  US,1041 Stehr Arcade Unit 52,Saugus,Massachusetts,Essex County,25009.0,1906,42.43035358712895,-71.04900316948634
7cd784b4-9ce0-3c77-8f68-6cd7bada0ac1,1919-07-31,,999-17-4916,S99959621,X57781829X,Mrs.,Claudia969,Montes106,,Vélez150,D,white,hispanic,F,Lima  Lima Province  PE,593 Marks View Suite 0,New Bedford,Massachusetts,Bristol County,25005.0,2745,41.70562613547592,-70.9860177664417
63699220-9b1c-fd83-dca3-95eec9321f73,1949-09-10,,999-36-9785,S99926083,X56957895X,Mrs.,Selina302,Hilpert278,,Kuhic920,D,black,nonhispanic,F,Abington  Massachusetts  US,633 Weissnat Park,Kingston,Massachusetts,Plymouth County,25023.0,2364,41.97733540898678,-70.74890283655888
eec88c7f-fe0f-06b9-af21-f023e653ed3a,1939-12-27,,999-24-2133,S99985517,X59695579X,Ms.,Rosemarie149,Kassulke119,,,S,white,nonhispanic,F,Haverhill  Massachusetts  US,241 Wisozk Haven Apt 68,Medford,Massachusetts,Middlesex County,25017.0,2155,42.43550220304505,-71.11174742905271
46216113-2b9d-da81-754a-1e0ac01c20be,1974-11-18,,999-91-8986,S99998628,X34004470X,Mrs.,Agatha2,Heathcote539,,Schumm995,M,white,nonhispanic,F,Somerville  Massachusetts  US,244 Wuckert Branch,Bourne,Massachusetts,Barnstable County,25001.0,2532,41.72369465629184,-70.56964801710757
6bbdce69-ce55-2722-c23c-089680eaa203,1965-08-09,,999-60-4639,S99998860,X28923725X,Mr.,Hiram237,Collins926,,,D,white,nonhispanic,M,Boston  Massachusetts  US,842 Sawayn Viaduct Unit 23,Gloucester,Massachusetts,Essex County,25009.0,1930,42.64184626801846,-70.7103391081495
a219456b-003e-2a17-0702-0c10ab4adbf1,1928-05-19,2021-01-29,999-52-9857,S99940603,X37219625X,Mr.,Tommie457,Zemlak964,,,S,white,nonhispanic,M,Arlington  Massachusetts  US,921 Wolf Vale Apt 80,Rutland,Massachusetts,Worcester County,25027.0,1543,42.436155686618974,-71.99302929349854
e9147862-bf8f-f6ad-5804-436f419285b3,1941-05-26,2022-06-14,999-38-4757,S99912793,X57583838X,Mr.,James276,Abernathy524,,,M,white,nonhispanic,M,Bridgewater  Massachusetts  US,960 Thiel Port,Belchertown,Massachusetts,Hampshire County,25015.0,1007,42.30141200989879,-72.3672229847606
efbae2f1-14cf-ed0a-7e97-bc4a72d79d04,1948-11-08,2012-01-18,999-58-3579,S99933603,X32476508X,Mr.,Claudio955,Kuhlman484,,,M,white,nonhispanic,M,Marlborough  Massachusetts  US,392 Anderson Corner,Boston,Massachusetts,Suffolk County,25025.0,2124,42.410409636426365,-71.07436460356901
dad1cfbe-8806-efdc-8d28-8bfeafbd155e,1942-01-10,,999-44-7735,S99937144,X75992755X,Mrs.,Annamaria402,Jenkins714,,Quitzon246,M,white,nonhispanic,F,Newton  Massachusetts  US,976 Bartell Trace Apt 65,Abington,Massachusetts,Plymouth County,25023.0,2351,42.089655488226576,-70.9353299138706
2969fa44-9d17-47bb-f888-73b90d40bae1,1950-07-26,,999-89-6726,S99995534,X58628070X,Mr.,Brandon214,Walsh511,JD,,M,white,nonhispanic,M,Westfield  Massachusetts  US,250 Rice Drive,Walpole,Massachusetts,Norfolk County,25021.0,2081,42.12199993812864,-71.28055481484901
5166165a-3794-a47f-51e9-750435efe458,1928-05-19,2020-05-19,999-63-3276,S99947552,X28898751X,Mr.,Dewey930,Simonis280,,,D,white,nonhispanic,M,Lexington  Massachusetts  US,247 Bogisich Common,Rutland,Massachusetts,Worcester County,25027.0,1543,42.37268167995177,-71.92733886753281
3b3473a3-704a-6095-7bdc-927f2cd82367,1946-07-29,,999-52-5050,S99985832,X63268310X,Mr.,Andrea7,Konopelski743,,,M,white,nonhispanic,M,Taunton  Massachusetts  US,113 Rogahn Junction Apt 59,Brookfield,Massachusetts,Worcester County,25027.0,1506,42.222719366186375,-72.11841157315122
2c0d7faa-897d-5e2e-f5b8-bb3f94dfa898,1949-09-15,,999-87-3134,S99977913,X54906089X,Ms.,Mardell937,Wolff180,,,S,white,nonhispanic,F,Amherst  Massachusetts  US,266 Boehm Station Unit 61,Millbury,Massachusetts,Worcester County,,0,42.18235399009726,-71.78320869384554
a1719407-88b0-0eff-372b-b6b32bf48c20,1925-11-28,1990-07-22,999-44-2348,S99987460,X71418754X,Mr.,Ricky354,Fadel536,,,W,black,nonhispanic,M,Malden  Massachusetts  US,708 Skiles Gateway Suite 87,Sharon,Massachusetts,Norfolk County,25021.0,2067,42.10752559061369,-71.20297449927864
ee8e7592-748d-1518-9790-522c8ca0095d,1928-05-19,2012-01-04,999-75-3659,S99954097,X52573949X,Mr.,Bryce11,Fisher429,,,M,white,nonhispanic,M,Randolph  Massachusetts  US,798 Ryan Parade Apt 22,Rutland,Massachusetts,Worcester County,25027.0,1543,42.41116711385232,-71.94772970432791
c5b3f4ed-207b-0a72-b7e0-0804f1e927b4,1915-09-28,2003-01-01,999-60-6571,S99947775,X41080268X,Mr.,Sanford861,Beahan375,,,S,white,nonhispanic,M,Somerville  Massachusetts  US,137 Murray Trail Unit 59,Boston,Massachusetts,Suffolk County,25025.0,2115,42.37874412123289,-71.03800160251585
613a042f-fb15-4f8f-63af-eb094e41b354,1946-05-28,,999-24-5720,S99954862,X80786722X,Ms.,Mariam937,Goodwin327,,,S,black,nonhispanic,F,Westfield  Massachusetts  US,808 Sauer Flat Unit 86,East Bridgewater,Massachusetts,Plymouth County,,0,42.06704608761326,-70.97721011801929
2f2893de-e110-2eed-fd64-74e59e82643f,1928-05-19,,999-34-4702,S99963074,X19419266X,Mr.,Rudolph554,Wolf938,,,M,white,nonhispanic,M,Milford  Massachusetts  US,382 Hodkiewicz Lodge Unit 36,Rutland,Massachusetts,Worcester County,25027.0,1543,42.40802267177368,-71.94122360335247
c559f3d6-74fd-c653-e2f8-b6f06eabb1e9,1925-11-28,2003-11-25,999-86-9679,S99966862,X41860999X,Mr.,Floyd420,Dickinson688,,,M,black,nonhispanic,M,Scituate  Massachusetts  US,561 Satterfield Green Unit 70,Sharon,Massachusetts,Norfolk County,25021.0,2067,42.10587693470255,-71.1364225647365
edadc56a-3c80-e646-e5cf-736062112a4a,1975-02-02,,999-35-2728,S99919610,X26180226X,Mr.,Joesph309,Bruen238,,,M,white,nonhispanic,M,Kingston  Massachusetts  US,958 Beier Run Unit 80,Marlborough,Massachusetts,Middlesex County,25017.0,1752,42.37544038675868,-71.52990762272921
f89deaba-025a-0122-b515-2074c2420a06,1949-12-30,2021-10-13,999-76-1444,S99915306,X39813254X,Mr.,Doug189,Spinka232,,,M,white,nonhispanic,M,Belmont  Massachusetts  US,124 Blick Key Suite 40,Sandwich,Massachusetts,Barnstable County,25001.0,2563,41.74325673779564,-70.4414950104345
00506b21-55fa-0400-b95e-604d38bccb13,1960-01-04,,999-54-2338,S99917406,X58354457X,Mrs.,Jaleesa813,Quitzon246,,Wunsch504,M,white,nonhispanic,F,Worcester  Massachusetts  US,384 Beer Walk Suite 24,Abington,Massachusetts,Plymouth County,25023.0,2351,42.07525672946469,-71.000627806632
d1c0224a-49db-f19b-ca48-61abe3143bf3,1940-04-18,2009-12-07,999-21-8743,S99930436,X2374327X,Mr.,Alec433,Farrell962,,,M,white,nonhispanic,M,Weymouth  Massachusetts  US,235 Trantow Ferry Unit 11,Fall River,Massachusetts,Bristol County,25005.0,2723,41.66805018716932,-71.14639901897274
e69df0cc-57a2-989a-685a-6c9cfdc1ac42,1960-03-09,,999-40-8560,S99977819,X73455941X,Mr.,Victor265,Beer512,,,M,white,nonhispanic,M,North Attleborough  Massachusetts  US,1042 Smitham Trace Apt 2,Otis,Massachusetts,Berkshire County,,0,42.25213399804242,-73.06432564782487
4d4be0f9-c9f4-7c7a-ed7e-b2240910cb2b,1952-08-01,,999-36-7502,S99995360,X85677930X,Mr.,Ernie189,Volkman526,,,M,white,nonhispanic,M,Lexington  Massachusetts  US,1064 Vandervort Center Suite 15,Norton,Massachusetts,Bristol County,,0,42.00213237913106,-71.18479775838806
13720690-2089-f6d5-073b-424da4e5e5c5,1974-02-25,,999-79-9912,S99952511,X67254262X,Mr.,Trinidad33,Collins926,,,D,black,nonhispanic,M,Boston  Massachusetts  US,323 Mann Quay Suite 78,Bedford,Massachusetts,Middlesex County,25017.0,1730,42.517889600252445,-71.257838294061
5b8803eb-e144-999f-b6a5-6c250725fed2,1961-10-24,,999-28-9505,S99994050,X88958997X,Mrs.,María Teresa440,Guzmán14,,Peña909,M,black,nonhispanic,F,Santiago de los Caballeros  Santiago  DO,391 Botsford Track Apt 11,Boston,Massachusetts,Suffolk County,25025.0,2122,42.23995745730457,-71.16167078835775
a08efc7f-8786-6428-1e9f-ba7f250a5516,1937-02-15,,999-11-9811,S99920810,X22201563X,Mrs.,Chandra831,Tremblay80,,Morar593,M,white,nonhispanic,F,Randolph  Massachusetts  US,672 Hudson Landing,Swansea,Massachusetts,Bristol County,,0,41.79011461023769,-71.2273903630807
70f9d4a1-a760-82f1-bcda-dea9891dcf1f,1970-10-11,,999-39-7962,S99981324,X3945180X,Mr.,Roy364,Kutch271,,,M,white,nonhispanic,M,West Springfield  Massachusetts  US,466 Hoeger Rest Unit 90,Boston,Massachusetts,Suffolk County,25025.0,2113,42.38323948415388,-71.03173599507306
097aa1fb-f1c8-23f9-5b4e-87e025341d1f,1948-04-05,,999-72-8402,S99952697,X66784379X,Mrs.,Chana895,Nikolaus26,,Streich926,D,white,nonhispanic,F,Stoughton  Massachusetts  US,1055 Cassin Heights,Medford,Massachusetts,Middlesex County,25017.0,2155,42.41986244842346,-71.10892032030884
ff171f1a-abff-0acd-ec5d-435a44e424af,1929-03-17,,999-85-3691,S99997416,X81280251X,Mr.,Filiberto722,Rutherford999,,,D,black,nonhispanic,M,Clinton  Massachusetts  US,521 Padberg Path Suite 95,Swampscott,Massachusetts,Essex County,25009.0,1907,42.492026694974754,-70.86266209656739
c84e962f-56fe-0537-e9ba-0d78e12cb22c,1924-03-12,2015-06-13,999-90-7426,S99975882,X2741047X,Mrs.,Ora550,Lemke654,,Yundt842,M,white,nonhispanic,F,Sutton  Massachusetts  US,319 Yundt Brook,Lowell,Massachusetts,Middlesex County,25017.0,1850,42.61651319572004,-71.32162960784652
01647f74-2ddd-0ab9-9989-cb55fd070f19,1942-12-25,1996-11-11,999-69-4820,S99990313,X59180984X,Mr.,Sammy219,Frami345,,,S,asian,nonhispanic,M,Leominster  Massachusetts  US,398 Douglas Underpass Apt 91,Woburn,Massachusetts,Middlesex County,25017.0,1801,42.52734991648932,-71.19525784912909
bb745583-c1ea-deeb-fcdc-882d9bd711d0,1924-03-12,,999-22-8505,S99973592,X49206372X,Mrs.,Lyndsey828,Rodriguez71,,Cummings51,W,white,nonhispanic,F,Reading  Massachusetts  US,426 Jenkins Gate,Lowell,Massachusetts,Middlesex County,25017.0,1852,42.67765990363474,-71.31598412708523
bd3ef98b-a8a8-5236-d30a-e7da4c7967a7,1956-10-11,,999-14-3361,S99998882,X33976653X,Mr.,Neal874,Senger904,,,M,white,nonhispanic,M,Boston  Massachusetts  US,154 Wyman Bridge,Hingham,Massachusetts,Plymouth County,25023.0,2043,42.20673764844085,-70.87966975331338
530dd4db-0fa8-9eef-88e0-6a420174106a,1966-04-07,,999-69-2877,S99991569,X17334835X,Mr.,Raul814,Maggio310,,,M,white,nonhispanic,M,Middleton  Massachusetts  US,172 Ondricka Avenue Apt 69,Acton,Massachusetts,Middlesex County,,0,42.44209314386243,-71.3986057569844
7b9fd436-7e6b-206d-380a-4aa54d00baee,1942-12-25,,999-83-1279,S99921548,X43247842X,Mr.,Reuben327,Gaylord332,,,M,asian,nonhispanic,M,Newton  Massachusetts  US,484 Gusikowski Center,Woburn,Massachusetts,Middlesex County,25017.0,1890,42.46898833359008,-71.17627376026427
a76e5fee-099e-5cc4-fced-7a80bfb8b349,1950-02-09,2021-01-15,999-35-6808,S99926163,X39471449X,Mr.,Ezra452,Hahn503,,,M,white,nonhispanic,M,Somerville  Massachusetts  US,636 Runte Station Suite 21,Stoughton,Massachusetts,Norfolk County,,0,42.14857579589077,-71.10766408136877
3267cc8e-1b6d-971a-1546-5d1d5348bd31,1933-06-12,2007-12-13,999-19-1788,S99975670,X85540511X,Mr.,Roland928,Hettinger594,,,M,white,nonhispanic,M,Sturbridge  Massachusetts  US,767 Bins Drive,Great Barrington,Massachusetts,Berkshire County,25003.0,1230,42.19739816000829,-73.36934993988383
cf1c405e-0403-8692-2fa6-e5086d5ccf4b,1933-06-12,,999-32-3571,S99934811,X84363921X,Mr.,Kenneth671,Kulas532,,,M,white,nonhispanic,M,Boston  Massachusetts  US,976 Mayert Trail,Great Barrington,Massachusetts,Berkshire County,25003.0,1230,42.175071847875614,-73.34623676091964
540cbed1-588b-f849-8582-e1cab2109d2b,1919-09-20,1978-10-05,999-15-4953,S99912490,X5068438X,Mr.,Charlie254,West559,,,M,white,hispanic,M,Malden  Massachusetts  US,469 Jacobi Parade,Palmer,Massachusetts,Hampden County,25013.0,1095,42.15691378049689,-72.27795508022894
2b8d3bce-dad8-415f-dfa4-33db2dcc0781,1974-02-04,,999-75-3483,S99970034,X5014499X,Mr.,Russ979,Douglas31,,,M,white,nonhispanic,M,Chicopee  Massachusetts  US,402 Wuckert Station,Westborough,Massachusetts,Worcester County,25027.0,1581,42.24012019035815,-71.57584118021093
eac5b8a6-3cc1-0a7e-0493-b86bebf845b4,1945-10-18,,999-20-1701,S99991534,X15447742X,Mr.,Benny518,McDermott739,,,S,white,nonhispanic,M,Lowell  Massachusetts  US,857 Jenkins Mission Apt 10,Otis,Massachusetts,Berkshire County,,0,42.22934325465874,-73.12167844956342
20aa20c6-b235-0db0-a0c6-1b6356cd54fc,1919-09-20,2014-06-19,999-57-6806,S99975016,X87913159X,Mr.,Columbus656,Herzog843,,,M,white,hispanic,M,Plymouth  Massachusetts  US,664 Walker Alley,Palmer,Massachusetts,Hampden County,25013.0,1009,42.20562385704615,-72.4043083843512
db357405-2b44-c7ef-0ced-72377db2e5dc,1953-12-30,,999-70-1048,S99992671,X25900991X,Mrs.,Wendolyn786,Schuster709,,Bailey598,M,white,nonhispanic,F,Milton  Massachusetts  US,401 Leuschke Manor Unit 58,Essex,Massachusetts,Essex County,25009.0,1929,42.628888849914745,-70.80486196200344
155e2a13-adae-cccb-0755-11868c1d27d6,1948-11-13,,999-63-8017,S99982687,X4030108X,Mrs.,Flor713,Luettgen772,,Lemke654,M,white,nonhispanic,F,Bridgewater  Massachusetts  US,989 Osinski Rue,Montague,Massachusetts,Franklin County,,0,42.59902911454838,-72.50620089394599
96c7a5ba-1dd0-2059-9d51-53ccd97d39bb,1962-07-31,,999-65-4903,S99938062,X23028925X,Mr.,Anthony633,Robel940,,,M,white,nonhispanic,M,Barnstable  Massachusetts  US,111 Labadie Park,Falmouth,Massachusetts,Barnstable County,25001.0,2540,41.6032515993114,-70.65482953818366
eb5479dd-b94e-0e3e-0bd5-01b74f91dd1f,1958-11-26,,999-30-5319,S99989572,X13258856X,Mr.,Quinton758,Ernser583,,,M,white,nonhispanic,M,Methuen  Massachusetts  US,291 Rodriguez Landing,Marlborough,Massachusetts,Middlesex County,25017.0,1752,42.31154618146156,-71.58235762580456
917dacc3-fe4b-1bda-fdd5-98f4d19241a7,1948-02-02,,999-69-1319,S99997637,X78406950X,Mr.,Eliseo499,Nolan344,,,M,white,nonhispanic,M,Swansea  Massachusetts  US,739 Ernser Tunnel,East Bridgewater,Massachusetts,Plymouth County,,0,41.99410673604845,-70.96451440778132
7c2c7475-dceb-5477-9b51-6ac9372bec3a,1929-01-04,,999-67-2847,S99947992,X80629154X,Mrs.,Kay203,Deckow585,,Brakus656,M,white,nonhispanic,F,Methuen  Massachusetts  US,831 Lind Center,Sandwich,Massachusetts,Barnstable County,25001.0,2563,41.68939697490904,-70.49763966682977
dde66ae2-528c-9d41-f75f-5c3688e3a040,1949-02-07,,999-43-6754,S99959517,X70255806X,Mr.,Otha286,Morar593,,,M,white,hispanic,M,Shrewsbury  Massachusetts  US,222 Wisoky Burg Suite 11,Brockton,Massachusetts,Plymouth County,25023.0,2302,42.09684805029345,-71.0428173671798
